ProblemType:	SP-CARP
NumberNodes:	788
NumberEdges:	1096
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
1038	1213	779	776	54	0	0	510	1	2193	5	0	0	0	0	798	3	0	0
1039	1214	776	762	129	0	0	1530	3	3060	6	0	0	0	0	2108	9	0	0
1040	1215	155	776	391	0	0	0	0	4001	55	340	1	0	0	6528	30	2936	15
1041	1216	777	763	130	0	0	1275	3	4106	19	0	0	0	0	4624	18	0	0
1042	1217	154	777	391	0	0	4165	29	4196	30	0	0	0	0	7630	42	0	0
1043	1218	764	780	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	1219	779	764	127	0	0	510	1	1020	2	0	0	0	0	952	4	0	0
1045	1220	772	414	114	0	0	3661	23	510	1	0	0	0	0	5032	13	0	0
1046	1221	415	770	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	1222	415	780	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	1223	414	770	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	1224	780	781	83	0	0	2652	7	0	0	0	0	0	0	1020	2	0	0
1050	1226	781	264	136	0	0	3637	18	3060	6	1530	3	0	0	4318	12	0	0
1051	1227	412	782	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	1228	782	781	63	0	0	3060	6	0	0	0	0	0	0	3094	9	0	0
1053	1229	412	291	139	1020	2	2040	4	0	0	0	0	0	0	544	2	0	0
1054	1230	773	366	115	0	0	0	0	3400	7	3570	2	0	0	1496	6	0	0
1055	1231	367	366	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	1232	367	782	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1057	1233	783	778	122	0	0	2550	5	3526	21	0	0	0	0	5032	20	232	2
1058	1234	147	783	269	1700	4	3582	16	4159	18	544	2	0	0	7738	31	0	0
1059	1235	148	784	219	0	0	3709	13	3043	7	0	0	0	0	3400	11	0	0
1060	1236	784	783	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	1237	775	416	131	2210	6	510	1	0	0	0	0	0	0	544	2	0	0
1062	1238	416	784	56	1020	3	1530	3	0	0	0	0	0	0	544	2	0	0
1063	1239	413	785	34	0	0	1530	3	0	0	0	0	0	0	544	2	0	0
1064	1240	785	292	99	0	0	3807	16	816	4	0	0	0	0	1530	3	0	0
1065	1241	163	429	102	1530	3	2890	6	4012	10	0	0	0	0	3264	11	0	0
1066	1242	429	413	80	0	0	4182	13	0	0	1700	1	0	0	2924	11	0	0
1067	1243	431	574	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	1244	265	431	78	0	0	3554	23	1887	8	0	0	0	0	3162	12	0	0
1069	1245	785	265	97	0	0	3695	11	3468	11	0	0	0	0	3740	12	0	0
1070	1246	433	432	106	0	0	3964	23	0	0	0	0	0	0	3570	11	0	0
1071	1247	297	433	97	0	0	3728	11	510	1	1700	1	0	0	2516	8	0	0
1072	1248	444	169	177	0	0	510	1	3570	7	0	0	0	0	408	2	0	0
1073	1249	284	434	133	0	0	3698	10	0	0	0	0	0	0	1496	6	0	0
1074	1250	434	496	68	0	0	1275	3	1700	1	3060	4	0	0	544	2	0	0
1075	1251	496	442	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076	1252	442	444	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	1253	786	787	163	0	0	1530	3	0	0	0	0	0	0	680	2	0	0
1078	1254	278	445	124	3060	6	3910	9	2550	5	0	0	0	0	3162	10	0	0
1079	1255	787	68	39	0	0	3060	6	1020	2	0	0	0	0	2482	8	0	0
1080	1256	69	294	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	1257	445	68	112	0	0	1938	8	850	2	0	0	0	0	1428	5	0	0
1082	-1	665	666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083	-2	13	287	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1084	-3	8	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	-4	115	256	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086	-6	176	175	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1087	-7	195	600	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	-8	226	7	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	-9	422	423	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090	-13	296	497	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091	-14	565	567	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1092	-15	456	451	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1093	-16	621	398	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1094	-18	648	233	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1095	-19	683	690	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
END
