ProblemType:	SP-CARP
NumberNodes:	3072
NumberEdges:	3557
DepotNodeNumber:	420
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2
1715	3804	1763	489	154	0	0	570	5	502	3
1716	3805	1764	1765	76	0	0	451	4	0	0
1717	3806	1766	1767	86	0	0	94	1	468	5
1718	3809	1761	1769	125	0	0	0	0	0	0
1719	3810	1770	1771	32	0	0	119	1	213	2
1720	3811	1772	1212	41	0	0	187	2	0	0
1721	3812	1773	1771	19	0	0	0	0	0	0
1722	3813	1774	1775	167	0	0	400	4	799	5
1723	3814	1770	1776	200	0	0	281	3	519	5
1724	3815	1777	1778	80	0	0	298	2	0	0
1725	3817	1775	1779	53	0	0	0	0	94	1
1726	3818	1778	1260	236	0	0	910	5	94	1
1727	3819	1767	1780	68	0	0	0	0	0	0
1728	3820	1781	1212	215	0	0	672	6	816	7
1729	3821	1782	1783	105	0	0	374	4	238	2
1730	3822	1776	1767	97	0	0	298	2	94	1
1731	3823	1784	1785	157	0	0	596	4	213	2
1732	3824	1780	1777	438	0	0	2397	21	408	2
1733	3825	906	1786	38	0	0	0	0	0	0
1734	3826	1430	847	78	0	0	391	3	0	0
1735	3827	1761	1768	452	0	0	782	6	604	5
1736	3828	1517	906	27	0	0	0	0	0	0
1737	3829	1787	1773	114	0	0	119	1	238	2
1738	3830	1783	1787	100	0	0	697	6	94	1
1739	3831	1779	1772	8	0	0	0	0	0	0
1740	3832	1785	1781	31	0	0	0	0	0	0
1741	3833	1786	1774	36	0	0	0	1	281	3
1742	3834	1260	1769	230	0	0	0	0	0	0
1743	3835	1782	847	290	0	0	995	8	510	4
1744	3837	1770	1788	61	0	0	0	0	0	0
1745	3838	1789	1771	7	0	0	0	0	0	0
1746	3840	1788	1790	53	0	0	94	1	94	1
1747	3841	1789	1791	197	0	0	119	1	0	0
1748	3844	901	1774	51	0	0	0	0	0	0
1749	3845	1792	1793	69	0	0	94	1	493	5
1750	3846	1794	1795	138	0	0	94	1	901	7
1751	3847	1795	1796	76	0	0	0	0	1131	8
1752	3860	1797	1798	34	0	0	0	0	0	0
1753	3861	1798	1799	260	0	0	94	1	94	1
1754	3862	1799	1734	95	0	0	0	0	94	1
1755	3863	1734	1800	553	0	0	392	3	672	6
1756	3870	1801	1802	49	0	0	94	1	0	0
1757	3871	1735	1801	409	0	0	2074	16	672	6
1758	3872	1803	1801	65	0	0	0	0	374	4
1759	3873	1804	731	119	0	0	417	3	799	5
1760	3891	1805	1806	65	0	0	536	4	595	4
1761	3892	1806	807	162	0	0	408	2	935	8
1762	3893	1806	1807	24	0	0	0	0	0	0
1763	3894	1807	1808	65	0	0	213	2	604	5
1764	3895	1809	1807	55	0	0	0	0	94	1
1765	3906	1810	1811	17	0	0	0	0	119	1
1766	3907	1811	1812	47	0	0	204	1	391	3
1767	3908	1813	1814	74	0	0	604	5	0	0
1768	3909	1813	1815	35	0	0	0	0	204	1
1769	3910	1811	1813	80	0	0	94	1	502	3
1770	3911	1816	1625	91	0	0	187	2	204	1
1771	3912	1817	1816	62	0	0	0	0	485	4
1772	3917	1818	1819	75	0	0	485	4	0	0
1773	3934	1820	1821	5	0	0	0	0	0	0
1774	3935	1821	1822	136	0	0	578	5	740	5
1775	3937	1426	1823	148	0	0	307	3	187	2
1776	3938	1824	1825	193	0	0	204	1	0	0
1777	3939	96	1825	66	0	0	0	0	0	0
1778	3940	1826	1827	91	0	0	281	3	94	1
1779	3941	1825	1827	4	0	0	0	0	0	0
1780	3961	1703	1714	139	0	0	408	2	94	1
1781	3962	1714	1828	265	0	0	655	7	774	6
1782	3963	1829	592	68	0	0	323	2	298	2
1783	4001	1830	1831	33	0	0	4040	20	0	0
1784	4012	1833	1830	22	0	0	0	0	0	0
1785	4021	220	1834	108	0	0	0	0	0	0
1786	4022	1835	220	106	0	0	0	0	0	0
1787	4023	1254	1132	77	0	0	94	1	0	0
1788	4024	1835	1836	98	0	0	0	0	94	1
1789	4025	1132	1837	95	0	0	417	3	94	1
1790	4026	1837	1777	4	0	0	0	0	0	0
1791	4027	1838	1314	53	0	0	0	0	0	0
1792	4029	1838	1254	53	0	0	0	0	0	0
1793	4030	221	1839	208	0	0	1020	8	0	0
1794	4031	1840	1314	4	0	0	0	0	0	0
1795	4032	1841	1842	263	0	0	94	1	0	0
1796	4033	1834	221	24	0	0	0	0	0	0
1797	4034	1842	1836	73	0	0	0	0	0	0
1798	4035	1839	1840	141	0	0	375	4	213	2
1799	4050	1843	1844	123	0	0	689	5	281	3
1800	4051	1845	1846	48	0	0	0	0	0	0
1801	4052	1847	1848	185	0	0	281	3	187	2
1802	4053	1849	1847	88	0	0	579	5	306	3
1803	4054	1850	1845	81	0	0	94	1	119	1
1804	4055	1851	1846	36	0	0	187	2	0	0
1805	4056	1852	1853	63	0	0	307	3	94	1
1806	4057	1852	1850	9	0	0	0	0	0	0
1807	4058	1845	1854	79	0	0	281	3	485	4
1808	4059	1846	1843	47	0	0	0	0	0	0
1809	4060	1850	1855	57	0	0	306	3	94	1
1810	4061	1848	1852	86	0	0	0	0	0	0
1811	4062	1856	1843	43	0	0	94	1	94	1
1812	4121	1857	1858	285	0	0	1055	11	400	4
1813	4122	1859	1860	186	0	0	842	9	0	0
1814	4123	1861	1859	37	0	0	0	0	0	0
1815	4124	1862	1863	189	0	0	94	1	0	0
1816	4129	1861	1864	49	0	0	0	0	0	0
1817	4130	1865	1866	59	0	0	0	0	0	0
1818	4131	1864	1866	496	0	0	0	0	0	0
1819	4133	1866	1863	142	0	0	0	0	0	0
1820	4134	1867	1868	42	0	0	187	2	0	0
1821	4136	1869	1870	156	0	0	306	3	94	1
1822	4137	419	417	58	0	0	0	0	0	0
1823	4138	1871	1857	48	0	0	94	1	0	0
1824	4139	1430	1872	109	0	0	391	3	0	0
1825	4141	1873	1874	86	0	0	94	1	94	1
1826	4142	1868	415	27	0	0	0	0	0	0
1827	4143	1875	1869	105	0	0	0	0	0	0
1828	4144	1875	1874	152	0	0	468	5	298	2
1829	4145	1857	1876	95	0	0	281	3	187	2
1830	4146	1877	417	175	0	0	0	0	0	0
1831	4147	1717	1877	198	0	0	0	0	408	2
1832	4148	1878	1873	17	0	0	0	0	0	0
1833	4149	1876	1525	82	0	0	94	1	0	0
1834	4150	415	1865	15	0	0	0	0	0	0
1835	4151	1872	1871	32	0	0	0	0	0	0
1836	4152	1879	1870	79	0	0	187	2	0	0
1837	4154	1868	419	12	0	0	0	0	0	0
1838	4156	1525	1878	75	0	0	298	2	94	1
1839	4157	1879	1880	60	0	0	323	2	0	0
1840	4158	1061	802	71	0	0	425	4	0	0
1841	4159	802	1010	77	0	0	213	2	187	2
1842	4172	1881	1882	18	0	0	281	3	0	0
1843	4173	1171	1883	8	0	0	0	0	0	0
1844	4174	1884	1885	116	0	0	1964	21	0	0
1845	4175	1886	1887	27	0	0	0	0	0	0
1846	4176	1885	1888	24	0	0	374	4	0	0
1847	4177	1889	1882	39	0	0	655	7	0	0
1848	4178	1884	1889	19	0	0	0	0	0	0
1849	4179	1890	1886	34	0	0	187	2	0	0
1850	4180	1887	1891	15	0	0	1122	12	0	0
1851	4181	1881	1890	25	0	0	374	4	0	0
1852	4182	1883	1884	101	0	0	765	7	0	0
1853	4202	1892	1893	113	0	0	281	3	119	1
1854	4204	1894	1895	72	0	0	119	1	417	3
1855	4205	1896	1897	76	0	0	0	0	0	0
1856	4206	1898	1899	54	0	0	94	1	298	2
1857	4207	1900	1901	168	0	0	494	5	94	1
1858	4208	1902	1896	135	0	0	417	3	281	3
1859	4209	1903	1904	66	0	0	204	1	204	1
1860	4210	1905	1900	81	0	0	204	1	281	3
1861	4211	1897	1906	62	0	0	281	3	119	1
1862	4212	1907	1908	38	0	0	0	0	0	0
1863	4213	1896	1909	47	0	0	94	1	213	2
1864	4214	1899	1902	96	0	0	0	0	213	2
1865	4215	1910	1911	87	0	0	187	2	306	3
1866	4216	1910	1900	65	0	0	0	0	0	0
1867	4217	1908	1912	34	0	0	451	4	0	0
1868	4218	1904	1901	78	0	0	187	2	0	0
1869	4219	1895	1907	53	0	0	94	1	94	1
1870	4220	1908	1910	26	0	0	0	0	0	0
1871	4221	863	1895	104	0	0	204	1	0	0
1872	4222	1897	1907	95	0	0	119	1	0	0
1873	4223	1901	1902	263	0	0	561	6	672	6
1874	4224	1900	1899	90	0	0	188	2	0	0
1875	4225	1913	1904	76	0	0	94	1	238	2
1876	4231	1914	1915	88	0	0	0	0	323	2
1877	4247	1916	1917	79	0	0	0	0	1522	5
1878	4248	1918	316	41	0	0	0	0	0	0
1879	4249	1919	1532	91	0	0	213	2	213	2
1880	4250	1916	1920	45	0	0	0	0	94	1
1881	4251	1921	1204	19	0	0	0	0	0	0
1882	4252	497	1532	85	0	0	213	2	94	1
1883	4253	1922	1923	188	0	0	94	1	0	0
1884	4254	1924	1925	86	0	0	298	2	391	3
1885	4255	316	1922	291	0	0	893	6	306	3
1886	4256	1926	1918	110	0	0	0	0	0	0
1887	4257	1204	1926	75	0	0	187	2	119	1
1888	4258	1920	497	23	0	0	0	0	0	0
1889	4259	1921	1916	131	0	0	323	2	0	0
1890	4260	1927	1918	82	0	0	816	4	204	1
1891	4261	1925	1919	14	0	0	0	0	0	0
1892	4262	1928	1922	45	0	0	306	3	0	0
1893	4263	1929	1930	168	0	0	544	5	910	5
1894	4264	1929	335	82	0	0	323	2	323	2
1895	4265	1931	1929	82	0	0	604	5	527	3
1896	4266	1930	1932	43	0	0	0	0	323	2
1897	4267	1933	143	289	0	0	391	3	782	7
1898	4268	143	1586	74	0	0	0	0	119	1
1899	4269	1590	1586	84	0	0	0	0	187	2
1900	4270	1590	873	143	0	0	94	1	0	0
1901	4271	1934	1935	154	0	0	306	3	187	2
1902	4272	1760	1936	93	0	0	306	3	0	0
1903	4273	1937	1934	85	0	0	485	4	94	1
1904	4274	1936	1937	89	0	0	782	6	0	0
1905	4290	1938	1939	60	0	0	0	0	94	1
1906	4292	1940	1941	96	0	0	0	0	94	1
1907	4295	1942	1943	17	0	0	0	0	94	1
1908	4298	1944	1945	33	0	0	0	0	510	1
1909	4299	1946	1947	26	0	0	0	0	94	1
1910	4301	1948	1949	32	0	0	0	0	94	1
1911	4307	1950	1951	10	0	0	0	0	0	0
1912	4308	342	1950	105	0	0	94	1	408	2
1913	4312	1939	1954	776	0	0	0	0	0	0
1914	4315	1957	1943	131	0	0	0	0	0	0
1915	4316	1958	342	89	0	0	94	1	94	1
1916	4317	1943	1954	163	0	0	0	0	0	0
1917	4319	1959	1960	55	0	0	0	0	0	0
1918	4322	1944	1940	349	0	0	0	0	0	0
1919	4323	1952	1961	32	0	0	94	1	94	1
1920	4324	1962	1958	50	0	0	0	0	0	0
1921	4325	1955	1963	71	0	0	0	0	298	2
1922	4326	1947	1962	27	0	0	0	0	0	0
1923	4327	1960	1957	14	0	0	204	1	94	1
1924	4330	1964	1953	47	0	0	0	0	408	2
1925	4332	792	1939	24	0	0	0	0	0	0
1926	4334	1956	1965	5	0	0	0	0	850	5
1927	4337	1963	1959	179	0	0	0	0	0	0
1928	4338	1948	1954	133	0	0	0	0	0	0
1929	4339	1962	390	202	0	0	0	0	0	0
1930	4348	1966	1967	303	0	0	400	4	1088	9
1931	4349	1968	1969	49	0	0	213	2	391	3
1932	4353	1970	1971	27	0	0	0	0	0	0
1933	4356	1972	1970	17	0	0	0	0	0	0
1934	4359	1973	1974	23	0	0	0	0	94	1
1935	4360	1975	1970	95	0	0	0	0	0	0
1936	4366	1977	1978	11	0	0	0	0	119	1
1937	4367	1977	1975	30	0	0	0	0	0	0
1938	4370	1974	1979	12	0	0	0	0	0	0
1939	4371	1980	1981	22	0	0	94	1	94	1
1940	4372	1979	1975	10	0	0	0	0	94	1
1941	4373	1265	1982	74	0	0	94	1	94	1
1942	4374	1983	1984	5	0	0	0	0	0	0
1943	4377	1986	1972	6	0	0	0	0	0	0
1944	4378	1987	1988	140	0	0	0	0	323	2
1945	4379	1989	1974	9	0	0	0	0	0	0
1946	4380	1981	1990	40	0	0	0	0	204	1
1947	4382	1971	1986	23	0	0	0	0	94	1
1948	4383	1991	1989	58	0	0	0	0	298	2
1949	4384	1978	1992	22	0	0	0	0	0	0
1950	4385	1990	1971	20	0	0	0	0	0	0
1951	4387	1972	1987	6	0	0	0	0	0	0
1952	4388	1988	794	44	0	0	0	0	0	0
1953	4389	1993	1983	54	0	0	0	0	510	1
1954	4391	1987	1991	28	0	0	0	0	0	0
1955	4392	1984	1976	43	0	0	0	0	408	2
1956	4393	1985	789	23	0	0	204	1	0	0
1957	4394	1992	1982	27	0	0	94	1	94	1
1958	4396	1993	1982	50	0	0	0	0	0	0
1959	4397	1994	1995	92	0	0	493	5	119	1
1960	4403	1892	74	234	0	0	1131	11	187	2
1961	4416	1996	1997	53	0	0	187	2	119	1
1962	4417	1997	1998	81	0	0	689	5	94	1
1963	4418	505	1997	152	0	0	672	6	0	0
1964	4419	1858	1999	136	0	0	187	2	0	0
1965	4420	1858	1876	212	0	0	842	9	519	5
1966	4421	2000	2001	86	0	0	0	0	94	1
1967	4422	1337	2002	30	0	0	0	0	0	0
1968	4423	2001	1309	48	0	0	0	0	0	0
1969	4424	494	1708	22	0	0	0	0	0	0
1970	4425	2002	2003	41	0	0	187	2	281	3
1971	4426	1708	1436	93	0	0	187	2	0	0
1972	4427	339	2001	69	0	0	94	1	94	1
1973	4428	2002	1309	45	0	0	0	0	204	1
1974	4429	494	1337	124	0	0	281	3	544	5
1975	4430	2004	1816	75	0	0	579	5	204	1
1976	4431	2005	1925	134	0	0	332	3	408	2
1977	4432	1626	2006	46	0	0	391	3	0	0
1978	4433	2007	1626	49	0	0	485	4	417	3
1979	4434	2008	2009	111	0	0	0	0	0	0
1980	4435	2010	2011	11	0	0	0	0	0	0
1981	4436	2012	2007	67	0	0	485	4	204	1
1982	4437	2013	2014	50	0	0	0	0	0	0
1983	4438	2011	2015	58	0	0	0	0	0	0
1984	4439	1816	2016	105	0	0	0	0	374	4
1985	4440	2015	2013	67	0	0	0	0	0	0
1986	4441	2006	2004	137	0	0	1344	10	213	2
1987	4442	2016	2005	7	0	0	0	0	0	0
1988	4517	2017	1435	5	0	0	0	0	0	0
1989	4538	2018	2017	155	0	0	94	1	187	2
1990	4582	2019	2020	46	0	0	281	3	298	2
1991	4584	2014	2019	86	0	0	238	2	723	6
1992	4585	2014	2011	179	0	0	1233	4	1318	7
1993	4586	2021	1008	109	0	0	375	4	213	2
1994	4587	1790	2022	203	0	0	774	8	493	5
1995	4588	2023	2024	36	0	0	0	0	204	1
1996	4591	2025	2024	23	0	0	0	0	0	0
1997	4592	2026	2027	53	0	0	188	2	748	8
1998	4593	2028	2025	98	0	0	0	0	204	1
1999	4594	2024	2029	41	0	0	0	0	408	2
2000	4595	2027	2030	117	0	0	655	7	332	3
2001	4596	2027	2031	72	0	0	0	0	119	1
2002	4597	2031	2028	80	0	0	0	0	408	2
2003	4598	2028	2032	127	0	0	187	2	502	3
2004	4607	2033	2034	115	0	0	408	2	213	2
2005	4608	2035	2036	238	0	0	0	0	0	0
2006	4609	2034	2037	123	0	0	0	0	357	3
2007	4610	2035	2033	828	0	0	204	1	0	0
2008	4611	2034	2038	76	0	0	0	0	0	0
2009	4612	2039	2035	24	0	0	0	0	0	0
2010	4644	2040	2041	141	0	0	0	0	94	1
2011	4645	2042	2043	142	0	0	0	0	0	0
2012	4646	2044	2045	27	0	0	0	0	0	0
2013	4647	1186	1187	84	0	0	0	0	0	0
2014	4648	2045	2042	58	0	0	0	0	204	1
2015	4649	439	2046	60	0	0	0	0	0	0
2016	4650	2047	1186	265	0	0	0	0	204	1
2017	4651	2048	2047	27	0	0	0	0	0	0
2018	4652	968	2044	120	0	0	0	0	0	0
2019	4653	2049	2050	389	0	0	0	0	0	0
2020	4655	2043	2049	455	0	0	0	0	0	0
2021	4656	2050	439	112	0	0	0	0	204	1
2022	4657	2046	2048	106	0	0	0	0	213	2
2023	4660	2051	2040	511	0	0	0	0	0	0
2024	4661	2045	2052	110	0	0	0	0	298	2
2025	4662	2051	2053	903	0	0	0	0	0	0
2026	4663	2054	2053	377	0	0	0	0	0	0
2027	4666	2047	2054	400	0	0	0	0	0	0
2028	4667	2055	2056	15	0	0	1360	4	0	0
2029	4678	2057	547	68	0	0	119	1	391	3
2030	4679	329	2058	181	0	0	119	1	901	7
2031	4680	2059	2060	168	0	0	307	3	0	0
2032	4681	2061	996	139	0	0	0	0	0	0
2033	4682	2060	1229	231	0	0	374	4	0	0
2034	4683	2061	2060	148	0	0	187	2	94	1
2035	4684	2062	2063	55	0	0	298	2	204	1
2036	4685	337	2055	36	0	0	0	0	0	0
2037	4686	2062	337	76	0	0	0	0	0	0
2038	4687	2062	328	77	0	0	0	0	0	0
2039	4732	2064	2065	242	0	0	1012	10	306	3
2040	4733	2066	2065	97	0	0	825	5	213	2
2041	4734	2067	2068	119	0	0	655	7	0	0
2042	4735	2069	2070	42	0	0	391	3	213	2
2043	4736	2065	2069	78	0	0	0	0	119	1
2044	4737	2068	100	171	0	0	281	3	187	2
2045	4738	2071	2068	138	0	0	1105	8	468	5
2046	4739	2069	2067	149	0	0	748	8	0	0
2047	4740	2072	2073	101	0	0	187	2	0	0
2048	4741	2074	2073	98	0	0	0	0	417	3
2049	4742	2075	2074	207	0	0	332	3	417	3
2050	4743	2076	2077	102	0	0	374	4	332	3
2051	4744	2072	2078	59	0	0	187	2	281	3
2052	4745	2074	2079	129	0	0	187	2	442	3
2053	4746	2080	2072	65	0	0	94	1	94	1
2054	4747	2081	2076	116	0	0	119	1	357	3
2055	4748	2073	2076	98	0	0	0	0	0	0
2056	4751	2082	2083	223	0	0	749	8	400	4
2057	4752	2084	2085	365	0	0	689	5	298	2
2058	4753	1717	2086	69	0	0	0	0	0	0
2059	4754	2087	2088	24	0	0	0	0	0	0
2060	4755	2086	2084	107	0	0	119	1	0	0
2061	4756	2085	2087	147	0	0	400	4	0	0
2062	4757	2089	2086	82	0	0	238	2	281	3
2063	4762	2090	2091	11	0	0	0	0	0	0
2064	4763	2092	2093	84	0	0	0	0	0	0
2065	4766	2090	2094	23	0	0	0	0	0	0
2066	4768	2095	2091	23	0	0	3247	8	0	0
2067	4770	2096	2097	3	0	0	0	0	0	0
2068	4772	2094	2096	18	0	0	187	2	0	0
2069	4773	1081	2098	76	0	0	0	0	0	0
2070	4778	2100	2101	160	0	0	0	0	0	0
2071	4779	2102	2103	246	0	0	442	3	765	7
2072	4780	2093	2104	58	0	0	204	1	94	1
2073	4781	2105	597	16	0	0	0	0	0	0
2074	4782	2102	2106	76	0	0	0	0	281	3
2075	4783	2097	2099	16	0	0	0	0	0	0
2076	4784	2106	2107	91	0	0	94	1	391	3
2077	4785	2099	2108	83	0	0	0	0	0	0
2078	4786	2107	2109	11	0	0	0	0	0	0
2079	4787	2103	2110	82	0	0	391	3	119	1
2080	4788	1081	2097	36	0	0	0	0	0	0
2081	4789	2111	2108	8	0	0	0	0	0	0
2082	4790	2093	2100	49	0	0	0	0	204	1
2083	4791	2111	1080	136	0	0	0	0	0	0
2084	4792	2104	2112	52	0	0	0	0	0	0
2085	4793	2113	2098	21	0	0	0	0	0	0
2086	4794	2108	2101	9	0	0	0	0	0	0
2087	4795	2105	2109	250	0	0	187	2	740	5
2088	4799	2112	2111	9	0	0	0	0	0	0
2089	4800	2110	2100	27	0	0	204	1	0	0
2090	4801	2113	1565	102	0	0	0	0	0	0
2091	4802	2098	1080	76	0	0	0	0	0	0
2092	4803	2114	2115	26	0	0	281	3	298	2
2093	4804	2115	2116	60	0	0	578	5	298	2
2094	4805	2116	1593	112	0	0	1947	12	723	6
2095	4806	1660	2114	74	0	0	1709	9	595	4
2096	4807	2117	1751	143	0	0	94	1	281	3
2097	4808	2118	2117	145	0	0	281	3	417	3
2098	4816	2119	804	78	0	0	825	5	298	2
2099	4817	2120	2119	235	0	0	1352	8	281	3
2100	4818	1874	2121	192	0	0	697	6	357	3
2101	4819	703	1823	97	0	0	0	0	408	2
2102	4820	1435	2122	4	0	0	0	0	0	0
2103	4821	1085	1872	94	0	0	714	5	0	0
2104	4822	706	2123	109	0	0	238	2	94	1
2105	4823	1234	2123	72	0	0	0	0	0	0
2106	4824	2124	712	88	0	0	0	0	94	1
2107	4825	2123	2124	76	0	0	0	0	0	0
2108	4826	1823	1085	140	0	0	748	8	94	1
2109	4827	2122	735	205	0	0	400	4	204	1
2110	4866	2125	2126	197	0	0	94	1	808	6
2111	4903	28	2127	66	0	0	578	5	281	3
2112	4919	2128	2129	16	0	0	0	0	94	1
2113	4923	2130	2131	62	0	0	281	3	94	1
2114	4924	2130	2132	175	0	0	187	2	400	4
2115	4925	2133	2130	101	0	0	281	3	298	2
2116	4926	2132	2134	120	0	0	0	0	187	2
2117	4927	2135	2132	237	0	0	0	0	0	0
2118	4928	2131	2136	15	0	0	94	1	204	1
2119	4929	2137	2131	61	0	0	238	2	94	1
2120	4930	2138	2139	275	0	0	723	6	2924	21
2121	4931	1053	2138	5	0	0	0	0	0	0
2122	4932	2139	2031	53	0	0	94	1	204	1
2123	4936	2140	2141	100	0	0	579	5	0	0
2124	4937	2142	2141	99	0	0	204	1	94	1
2125	4938	2141	2143	78	0	0	204	1	187	2
2126	4939	2144	2145	4	0	0	0	0	0	0
2127	4940	2146	2144	66	0	0	612	3	0	0
2128	4941	2147	2148	3	0	0	0	0	0	0
2129	4942	2148	336	127	0	0	765	7	0	0
2130	4943	2149	336	72	0	0	281	3	119	1
2131	4944	1568	2145	47	0	0	0	0	0	0
2132	4945	2147	2150	26	0	0	0	0	0	0
2133	4946	2145	2149	54	0	0	0	0	0	0
2134	4947	2151	2152	120	0	0	0	0	0	0
2135	4948	2153	2149	71	0	0	0	0	0	0
2136	4949	2154	2153	124	0	0	408	2	0	0
2137	4951	2155	2156	66	0	0	204	1	0	0
2138	4952	2155	2157	6	0	0	0	0	0	0
2139	4954	2155	28	93	0	0	1301	11	986	7
2140	4960	1574	2158	144	0	0	94	1	0	0
2141	4961	1574	2018	244	0	0	0	0	94	1
2142	4965	2159	2160	51	0	0	3686	24	0	0
2143	4968	2161	2162	59	0	0	1020	4	0	0
2144	4969	2163	2164	18	0	0	187	2	281	3
2145	4970	2152	2150	14	0	0	0	0	0	0
2146	4971	184	2165	34	0	0	0	0	417	3
2147	4972	2166	2163	41	0	0	2925	9	0	0
2148	4973	2160	184	49	0	0	298	2	978	7
2149	4974	2167	2162	41	0	0	0	0	204	1
2150	4975	2167	2160	17	0	0	0	0	204	1
2151	4976	2162	2168	15	0	0	1216	13	0	0
2152	4977	2164	2150	4	0	0	0	0	0	0
2153	4978	2165	2166	24	0	0	119	1	0	0
2154	4979	2168	2169	57	0	0	0	0	0	0
2155	5063	27	2170	106	0	0	1046	10	94	1
2156	5064	1762	2171	51	0	0	706	4	94	1
2157	5065	2172	1661	33	0	0	281	3	94	1
2158	5066	2171	2172	121	0	0	374	4	2644	18
2159	5067	2170	1762	49	0	0	578	5	94	1
2160	5078	2173	2174	46	0	0	281	3	94	1
2161	5079	2175	2176	43	0	0	187	2	0	0
2162	5080	2176	2174	42	0	0	94	1	0	0
2163	5081	2174	2177	125	0	0	187	2	94	1
2164	5082	1320	2176	89	0	0	281	3	94	1
2165	5083	1230	733	114	0	0	400	4	0	0
2166	5084	1230	2178	102	0	0	0	0	0	0
2167	5085	2178	1003	56	0	0	425	4	0	0
2168	5086	733	2179	8	0	0	0	0	0	0
2169	5089	2180	2181	117	0	0	0	0	94	1
2170	5090	2181	1780	99	0	0	94	1	94	1
2171	5091	2182	2181	147	0	0	578	5	213	2
2172	5092	1535	2182	103	0	0	281	3	94	1
2173	5093	1923	616	184	0	0	1063	9	655	5
2174	5103	2183	2184	50	0	0	0	0	0	0
2175	5104	2185	2183	108	0	0	451	4	400	4
2176	5108	810	2186	89	0	0	187	2	485	4
2177	5109	444	2142	95	0	0	187	2	94	1
2178	5110	2187	2188	236	0	0	213	2	400	4
2179	5111	2142	2188	74	0	0	187	2	187	2
2180	5112	2189	2190	170	0	0	672	6	765	7
2181	5113	2191	2189	45	0	0	417	3	0	0
2182	5114	692	2189	2	0	0	0	0	0	0
2183	5115	692	2188	96	0	0	94	1	187	2
2184	5126	2192	1839	116	0	0	187	2	94	1
2185	5127	2193	2194	159	0	0	187	2	561	6
2186	5128	2195	2196	150	0	0	298	2	706	4
2187	5129	2197	1389	90	0	0	188	2	323	2
2188	5130	2195	2198	65	0	0	94	1	502	3
2189	5131	2199	2200	35	0	0	187	2	94	1
2190	5132	2197	2195	39	0	0	0	0	0	0
2191	5133	2199	2196	106	0	0	119	1	306	3
2192	5134	1379	2197	145	0	0	493	5	0	0
2193	5135	2194	2196	68	0	0	0	0	0	0
2194	5136	2196	1382	111	0	0	94	1	119	1
2195	5137	2201	2202	35	0	0	0	0	816	4
2196	5138	2203	2204	19	0	0	0	0	0	0
2197	5139	2205	2206	62	0	0	0	0	0	0
2198	5140	2207	2208	66	0	0	485	4	595	4
2199	5141	2204	2209	36	0	0	281	3	298	2
2200	5143	2210	2211	48	0	0	374	4	94	1
2201	5144	2212	2202	103	0	0	0	0	0	0
2202	5146	2213	2207	14	0	0	0	0	408	2
2203	5147	2214	2215	27	0	0	0	0	400	4
2204	5148	2210	2205	52	0	0	0	0	0	0
2205	5149	2202	2216	149	0	0	442	3	1241	8
2206	5150	2217	2203	66	0	0	94	1	918	6
2207	5151	2202	2206	72	0	0	0	0	0	0
2208	5152	2215	2210	18	0	0	0	0	0	0
2209	5153	2206	2207	39	0	0	119	1	0	0
2210	5154	2215	2204	56	0	0	0	0	0	0
2211	5155	2205	2218	36	0	0	187	2	213	2
2212	5162	2219	1060	155	0	0	391	3	400	4
2213	5209	2220	2221	149	0	0	493	5	1207	7
2214	5254	2222	2223	41	0	0	0	0	0	0
2215	5255	2224	2225	96	0	0	187	2	0	0
2216	5256	2226	2227	136	0	0	187	2	578	5
2217	5257	2228	2229	45	0	0	188	2	0	0
2218	5258	2230	2231	29	0	0	94	1	213	2
2219	5259	2223	2232	15	0	0	434	2	94	1
2220	5260	2229	2233	30	0	0	281	3	0	0
2221	5261	2222	2234	48	0	0	502	3	0	0
2222	5262	2235	2236	32	0	0	188	2	213	2
2223	5263	2237	2224	19	0	0	0	0	0	0
2224	5264	2238	2239	116	0	0	868	9	94	1
2225	5265	2236	2226	59	0	0	0	0	0	0
2226	5266	2226	2240	128	0	0	374	4	281	3
2227	5267	2238	2236	12	0	0	0	0	0	0
2228	5268	2224	2222	81	0	0	94	1	187	2
2229	5269	2225	2229	84	0	0	94	1	187	2
2230	5270	2231	2238	89	0	0	0	0	0	0
2231	5271	2225	2231	7	0	0	0	0	0	0
2232	5272	192	2241	21	0	0	0	0	94	1
2233	5273	2241	201	73	0	0	298	2	94	1
2234	5274	201	2242	82	0	0	94	1	0	0
2235	5278	2243	1545	235	0	0	978	9	425	4
2236	5288	2244	2245	51	0	0	94	1	94	1
2237	5289	2246	2247	82	0	0	834	6	0	0
2238	5290	2248	2249	43	0	0	0	0	306	3
2239	5291	2250	2251	99	0	0	425	4	187	2
2240	5292	1733	2252	123	0	0	306	3	187	2
2241	5293	2245	1733	45	0	0	0	0	0	0
2242	5294	1935	2248	181	0	0	187	2	859	8
2243	5295	2251	1802	48	0	0	119	1	0	0
2244	5296	1514	2248	61	0	0	0	0	94	1
2245	5297	1802	2247	34	0	0	94	1	0	0
2246	5298	2249	1468	73	0	0	0	0	298	2
2247	5299	1768	1935	44	0	0	94	1	119	1
