ProblemType:	SP-CARP
NumberNodes:	812
NumberEdges:	1124
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
1035	1181	784	785	106	0	0	0	0	4179	13	0	0	0	0	1088	4	408	2
1036	1182	786	787	76	0	0	0	0	1530	3	0	0	0	0	204	1	232	2
1037	1183	788	786	61	0	0	0	0	1020	2	0	0	0	0	544	2	0	0
1038	1184	787	272	95	0	0	3060	6	4004	10	0	0	0	0	2924	8	0	0
1039	1185	789	788	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	1186	790	789	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	1187	434	791	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	1188	785	792	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	1189	792	791	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	1190	791	793	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	1191	793	789	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	1192	792	434	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	1193	793	794	81	0	0	3473	19	0	0	0	0	0	0	3910	9	0	0
1048	1194	790	793	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	1195	795	790	92	0	0	3060	6	0	0	0	0	0	0	1598	5	0	0
1050	1196	437	796	35	0	0	1530	3	0	0	0	0	0	0	0	0	0	0
1051	1197	797	12	40	0	0	0	0	1564	4	0	0	0	0	408	2	0	0
1052	1198	431	798	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	1199	431	785	73	3570	7	0	0	0	0	0	0	0	0	1700	4	0	0
1054	1200	785	435	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	1201	428	799	71	1020	5	0	0	612	3	0	0	0	0	1088	4	0	0
1056	1202	68	428	196	1530	3	3926	13	1224	6	0	0	0	0	3502	10	0	0
1057	1203	799	429	118	3925	22	0	0	3812	20	1700	1	0	0	8020	23	0	0
1058	1204	429	798	53	0	0	2890	6	340	1	0	0	0	0	1394	4	0	0
1059	1205	796	435	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	1206	797	437	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	1207	433	795	106	0	0	1530	3	0	0	0	0	0	0	680	2	0	0
1062	1208	800	801	77	0	0	0	0	1870	4	0	0	0	0	544	2	0	0
1063	1209	802	803	58	0	0	0	0	4250	12	0	0	0	0	816	4	0	0
1064	1210	801	268	90	0	0	2550	5	3060	4	0	0	0	0	1700	7	472	4
1065	1211	798	433	60	0	0	1224	8	2040	4	0	0	0	0	1734	5	0	0
1066	1212	802	795	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	1213	803	800	54	0	0	510	1	2193	5	0	0	0	0	798	3	0	0
1068	1214	800	786	129	0	0	1530	3	3604	8	0	0	0	0	2312	10	0	0
1069	1215	157	800	391	0	0	0	0	5514	62	340	1	0	0	7956	37	3696	20
1070	1216	801	787	130	0	0	1275	3	4106	19	0	0	0	0	4624	18	0	0
1071	1217	156	801	391	0	0	4369	30	5352	37	0	0	0	0	8446	46	524	3
1072	1218	788	804	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1073	1219	803	788	127	0	0	510	1	1989	7	0	0	0	0	1156	5	640	4
1074	1220	796	425	114	0	0	3661	23	510	1	0	0	0	0	5032	13	0	0
1075	1221	426	794	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076	1222	426	804	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1077	1223	425	794	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	1224	804	805	83	0	0	2652	7	0	0	0	0	0	0	1020	2	0	0
1079	1226	805	273	136	0	0	3637	18	3060	6	1530	3	0	0	4318	12	0	0
1080	1227	423	806	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	1228	806	805	63	0	0	3060	6	0	0	0	0	0	0	3094	9	0	0
1082	1229	423	300	139	1020	2	2040	4	0	0	0	0	0	0	544	2	0	0
1083	1230	797	375	115	0	0	0	0	3400	7	3570	2	0	0	1496	6	0	0
1084	1231	376	375	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	1232	376	806	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086	1233	807	802	122	0	0	2550	5	3526	21	0	0	0	0	5032	20	232	2
1087	1234	149	807	269	1700	4	3582	16	4703	20	544	2	0	0	7738	31	0	0
1088	1235	150	808	219	0	0	3709	13	3536	9	0	0	0	0	3400	11	232	2
1089	1236	808	807	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090	1237	799	427	131	2210	6	510	1	0	0	0	0	0	0	544	2	0	0
1091	1238	427	808	56	1020	3	1530	3	0	0	0	0	0	0	544	2	0	0
1092	1239	424	809	34	0	0	1530	3	0	0	0	0	0	0	544	2	0	0
1093	1240	809	301	99	0	0	3807	16	816	4	0	0	0	0	1530	3	0	0
1094	1241	165	440	102	1530	3	2890	6	4012	10	0	0	0	0	3264	11	0	0
1095	1242	440	424	80	0	0	4182	13	0	0	1700	1	0	0	2924	11	0	0
1096	1243	442	588	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097	1244	274	442	78	0	0	3554	23	1887	8	0	0	0	0	3162	12	0	0
1098	1245	809	274	97	0	0	3695	11	3468	11	0	0	0	0	3740	12	0	0
1099	1246	444	443	106	0	0	3964	23	0	0	0	0	0	0	3570	11	0	0
1100	1247	306	444	97	0	0	3728	11	510	1	1700	1	0	0	2516	8	0	0
1101	1248	455	171	177	0	0	510	1	3570	7	0	0	0	0	408	2	0	0
1102	1249	293	445	133	0	0	3698	10	0	0	0	0	0	0	1496	6	0	0
1103	1250	445	508	68	0	0	1275	3	1700	1	3060	4	0	0	544	2	0	0
1104	1251	508	453	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105	1252	453	455	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1106	1253	810	811	163	0	0	1530	3	0	0	0	0	0	0	680	2	0	0
1107	1254	287	456	124	3060	6	3910	9	2550	5	0	0	0	0	3162	10	0	0
1108	1255	811	69	39	0	0	3060	6	1020	2	0	0	0	0	2482	8	0	0
1109	1256	70	303	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110	1257	456	69	112	0	0	1938	8	850	2	0	0	0	0	1428	5	0	0
1111	-1	636	637	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	-2	641	642	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1113	-3	687	688	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1114	-4	13	296	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1115	-5	8	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1116	-6	116	265	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1117	-8	178	177	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1118	-9	231	7	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1119	-10	433	434	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1120	-14	305	509	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121	-15	578	580	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1122	-16	467	462	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1123	-17	643	409	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
END
